"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"XRCC1","XRCC1",2,0.466610737678133,381,"0.339487905595242",1
"VPS4B","VPS4B",5,0.466723808842682,378,"0.783297114338094",1
"CA5A","CA5A",2,0.466838103109715,381,"0.911008814707132",1
"FCHSD2","FCHSD2",3,0.466905871774946,380,"0.86984454305456",1
"KLC2","KLC2",1,0.467053657097991,382,"0.177400659561064",1
"LRRTM3","LRRTM3",6,0.467116809810967,377,"0.845995196948699",1
"ANKRD11","ANKRD11",21,0.467484852891599,362,"0.742789000532417",1
"ATG2A","ATG2A",7,0.467604056813977,376,"0.616648153293953",1
"RIT2","RIT2",2,0.467748118642936,381,"0.820147300246576",1
"ST7","ST7",1,0.46791653750733,382,"0.99117052976336",1
"MUC1","MUC1",1,0.467994981180906,382,"0.400647794749688",1
"FARP1","FARP1",6,0.468062980538566,377,"0.808429511581418",1
"PPP2R2A","PPP2R2A",6,0.468364071288113,377,"0.183349384661566",1
"MSC","MSC",1,0.468700974243092,382,"0.533688885454571",1
"PROL1","PROL1",2,0.468810923352299,381,"0.866082018416408",1
"ABCC11","ABCC11",5,0.468925422130312,378,"0.583950180601821",1
"ABR","ABR",12,0.468944276288478,371,"0.114278338313491",1
"COLEC12","COLEC12",7,0.46912276311367,376,"0.31132956460114",1
"LETM2","LETM2",3,0.4692534865096,380,"0.285303115244115",1
"LAMP2","LAMP2",1,0.469406967305278,382,"0.683533079682991",1
"ATP13A5","ATP13A5",8,0.469757413810185,375,"0.0897447441487543",1
"TMTC4","TMTC4",3,0.470310180393567,380,"0.876672414417911",1
"TFEC","TFEC",7,0.470441989152108,376,"0.764659290883078",1
"MLST8","MLST8",3,0.47048631154992,380,"0.523296769062845",1
"RREB1","RREB1",4,0.470690005305364,379,"0.617430104570843",1
