"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues","tumor_expressed_less","tumor_expressed_more"
"PSG2","PSG2",-1,-1,34,"0.568658225127965",1,0.973835664309469,0.0261643356905309
"MAPK8","MAPK8",-1,-1,33,"0.568884331705461",1,0.859546563471477,0.140453436528523
"HIVEP2","HIVEP2",-1,-1,26,"0.569420979548047",1,0.817049239950528,0.182950760049472
"ITIH2","ITIH2",-1,-1,35,"0.569432628817382",1,0.999852571252228,0.000147428747771605
"ITGA3","ITGA3",-1,-1,34,"0.569856128980794",1,4.20182430476912e-07,0.99999957981757
"DDX27","DDX27",-1,-1,33,"0.570052386015114",1,1,5.78841288839062e-96
"TDP2","TDP2",-1,-1,36,"0.570370124671626",1,3.75091615562619e-17,1
"BIVM-ERCC5","BIVM-ERCC5",-1,-1,34,"0.570523658963466",1,0.980025540740872,0.0199744592591284
"PLAA","PLAA",-1,-1,35,"0.570929986536034",1,1,1.53092697725226e-28
"TLR4","TLR4",-1,-1,34,"0.571005971128791",1,0.984385422954031,0.0156145770459695
"TSPAN4","TSPAN4",-1,-1,37,"0.571081044583519",1,2.85642875466356e-05,0.999971435712453
"NR4A1","NR4A1",-1,-1,33,"0.57139015845157",1,0.325325812948268,0.674674187051732
"GJB7","GJB7",-1,-1,38,"0.571588096385443",1,0.999999999997741,2.25938435343795e-12
"ZNF192","ZNF192",-1,-1,38,"0.572126452208742",1,NA,NA
"RFC3","RFC3",-1,-1,34,"0.572408817581574",1,1,2.97942340078169e-119
"TLE3","TLE3",-1,-1,30,"0.57297496241451",1,0.00249010772437587,0.997509892275624
"CACNA1S","CACNA1S",-1,-1,30,"0.573071342284614",1,0.985899498883322,0.0141005011166779
"MAP4K4","MAP4K4",-1,-1,32,"0.573322680419255",1,1,3.86104156694785e-25
"GNA14","GNA14",-1,-1,38,"0.573339902084122",1,8.81042777667126e-05,0.999911895722233
"SCMH1","SCMH1",-1,-1,35,"0.575752906357131",1,0.0343182636206681,0.965681736379332
"ARHGEF1","ARHGEF1",-1,-1,34,"0.575962798002784",1,1,2.28604368059041e-24
"ASXL2","ASXL2",-1,-1,33,"0.576184700177949",1,0.999940245534864,5.97544651356219e-05
"ARPC1B","ARPC1B",-1,-1,34,"0.576212208289422",1,1,2.08264005141389e-23
"IRF5","IRF5",-1,-1,37,"0.576249989181876",1,0.999521117310374,0.000478882689626329
"ATP2B2","ATP2B2",-1,-1,33,"0.576841643350235",1,1.32966357974452e-09,0.999999998670336
"ESPNL","ESPNL",-1,-1,35,"0.577355341507899",1,0.981510456846433,0.0184895431535671
"DAPK2","DAPK2",-1,-1,37,"0.57790282512267",1,0.00715349800168878,0.992846501998311
"ATG13","ATG13",-1,-1,39,"0.578673061398768",1,0.00613113187761032,0.99386886812239
"SLC37A3","SLC37A3",-1,-1,36,"0.579535156024994",1,1,2.14604373056696e-19
"KSR1","KSR1",-1,-1,33,"0.579649372935256",1,0.999796249791235,0.000203750208765137
"STX7","STX7",-1,-1,35,"0.580023476911892",1,0.00233552759064137,0.997664472409359
"EBPL","EBPL",-1,-1,35,"0.580161755023357",1,1,5.68901434817272e-73
"MIDN","MIDN",-1,-1,32,"0.580629677742106",1,0.000345075594361246,0.999654924405639
"LOXL2","LOXL2",-1,-1,30,"0.580647069202723",1,1,6.36027923370099e-58
"PHB","PHB",-1,-1,36,"0.581259481104826",1,1,1.56649634194161e-20
"UNC5C","UNC5C",-1,-1,34,"0.581259654211045",1,3.48290642370298e-21,1
"FCGRT","FCGRT",-1,-1,37,"0.581815349444349",1,3.71992403718676e-10,0.999999999628008
"MUC1","MUC1",-1,-1,36,"0.581837099514036",1,0.0482834942756331,0.951716505724367
"GPR78","GPR78",-1,-1,35,"0.582250552704005",1,0.999999999977026,2.29736629918122e-11
"KLC4","KLC4",-1,-1,35,"0.582680349860433",1,1.39769472831858e-16,1
"SUV420H1","SUV420H1",-1,-1,36,"0.583088003068046",1,NA,NA
"PMVK","PMVK",-1,-1,37,"0.583205778956569",1,6.77955215492517e-08,0.999999932204478
"MAPK11","MAPK11",-1,-1,29,"0.583498071250661",1,0.999995194724831,4.80527516876903e-06
"DMRT1","DMRT1",-1,-1,35,"0.584024998131761",1,0.999964130380676,3.58696193238231e-05
"NAA20","NAA20",-1,-1,36,"0.584452884342774",1,1,1.92869118605289e-38
"SEMA6C","SEMA6C",-1,-1,34,"0.584693586371323",1,0.0117562052634272,0.988243794736573
"TPH1","TPH1",-1,-1,36,"0.584942017985977",1,2.39418937535286e-06,0.999997605810625
"KCNIP3","KCNIP3",-1,-1,39,"0.585354574331579",1,2.65790810730005e-06,0.999997342091893
"DNAI2","DNAI2",-1,-1,35,"0.585856775867748",1,0.959005467046988,0.0409945329530118
"TRIP12","TRIP12",-1,-1,26,"0.586419974140838",1,0.957745520014992,0.0422544799850082
"GABBR2","GABBR2",-1,-1,32,"0.586432548594011",1,0.999993523284035,6.47671596516011e-06
"MKL1","MKL1",-1,-1,32,"0.587187740607075",1,0.56280679985124,0.43719320014876
"MAP3K13","MAP3K13",-1,-1,32,"0.587580072572107",1,0.000376447131109622,0.99962355286889
"TRIM17","TRIM17",-1,-1,34,"0.587750825983353",1,0.999999988597874,1.14021264630426e-08
"PCDH7","PCDH7",-1,-1,31,"0.587772288356081",1,1.92971629001942e-06,0.99999807028371
"CDK18","CDK18",-1,-1,35,"0.588171133682151",1,0.999999998830348,1.169652470247e-09
"SOX10","SOX10",-1,-1,34,"0.58857084863888",1,NA,NA
"ASB7","ASB7",-1,-1,35,"0.588604219208148",1,2.18439560462104e-15,0.999999999999998
"NR1H2","NR1H2",-1,-1,35,"0.588729031045968",1,8.19654267834562e-16,0.999999999999999
"ARMC1","ARMC1",-1,-1,38,"0.589075964052198",1,0.999999967908959,3.20910414456426e-08
"ZNF197","ZNF197",-1,-1,34,"0.589080771288303",1,0.999982222877265,1.77771227351914e-05
"MED10","MED10",-1,-1,37,"0.589861641036707",1,1,1.04399650924267e-27
"SMYD4","SMYD4",-1,-1,36,"0.590002900180919",1,1.68239933808999e-05,0.999983176006619
"ERG","ERG",-1,-1,33,"0.590216635757343",1,3.65698461836463e-06,0.999996343015382
"ACP5","ACP5",-1,-1,38,"0.590354729886651",1,0.00775721904105188,0.992242780958948
"FBXW10","FBXW10",-1,-1,25,"0.590587450558191",1,0.999999993362543,6.63745664521579e-09
"CEBPG","CEBPG",-1,-1,39,"0.590734226033872",1,0.117986245942488,0.882013754057512
"TECPR2","TECPR2",-1,-1,33,"0.591190741517258",1,8.58219092964087e-05,0.999914178090704
"PRR5-ARHGAP8","PRR5-ARHGAP8",-1,-1,36,"0.591412151454672",1,1,3.07441712168225e-44
"SIGLEC12","SIGLEC12",-1,-1,34,"0.591445907736051",1,0.48319782118819,0.51680217881181
"GABRA2","GABRA2",-1,-1,34,"0.591534179649128",1,0.145928051130751,0.854071948869249
"LHCGR","LHCGR",-1,-1,31,"0.591776734566495",1,0.980662115673478,0.0193378843265224
"DYNC1I1","DYNC1I1",-1,-1,29,"0.591819396337064",1,1.57805481844269e-05,0.999984219451816
"ELP2","ELP2",-1,-1,32,"0.592170374620546",1,0.999999309208419,6.90791581322987e-07
"RASAL3","RASAL3",-1,-1,32,"0.592299007803026",1,0.000608242648164308,0.999391757351836
"TGIF2","TGIF2",-1,-1,38,"0.592759769379789",1,1,4.52992343455383e-127
"NASP","NASP",-1,-1,35,"0.59278321564426",1,1,1.73735766286008e-34
"IQCG","IQCG",-1,-1,31,"0.593118348265035",1,0.999969193285123,3.08067148772902e-05
"HK3","HK3",-1,-1,33,"0.59336584253578",1,0.999992397352478,7.60264752167834e-06
"PTK2B","PTK2B",-1,-1,32,"0.593455041456586",1,1.75744177165869e-17,1
"FBXO11","FBXO11",-1,-1,33,"0.593458809446113",1,0.898308368411744,0.101691631588256
"ARHGAP11B","ARHGAP11B",-1,-1,32,"0.593518896944924",1,1,2.21317074726803e-21
"UBE2T","UBE2T",-1,-1,39,"0.59421936165925",1,1,1.45591839045414e-49
"SIRPA","SIRPA",-1,-1,34,"0.594365115869262",1,0.245613878582062,0.754386121417938
"LIN7C","LIN7C",-1,-1,39,"0.594605021521102",1,0.999718802702652,0.000281197297348004
"BRD1","BRD1",-1,-1,27,"0.594958895837344",1,0.974537479329012,0.0254625206709885
"PILRB","PILRB",-1,-1,31,"0.59520343049133",1,1,1.38194705108784e-27
"ENO2","ENO2",-1,-1,36,"0.595324153380349",1,0.998868698706249,0.00113130129375128
"DECR1","DECR1",-1,-1,35,"0.595622797829516",1,1.89408469362378e-12,0.999999999998106
"ATP1A3","ATP1A3",-1,-1,33,"0.595782404837453",1,0.00830916075875183,0.991690839241248
"CLNS1A","CLNS1A",-1,-1,37,"0.596015300420963",1,1,2.43910851676261e-40
"TBC1D3C","TBC1D3C",-1,-1,30,"0.59747820689591",1,0.709110541936262,0.290889458063738
"PAN3","PAN3",-1,-1,32,"0.597605485217123",1,1,2.14552693362546e-52
"MDM2","MDM2",-1,-1,34,"0.597799308690514",1,1,2.28174755195574e-16
"STK36","STK36",-1,-1,31,"0.598080434517412",1,1,2.41469759093306e-44
"PARK2","PARK2",-1,-1,30,"0.598434818098792",1,NA,NA
"PIAS1","PIAS1",-1,-1,35,"0.599898693556741",1,2.14249781016516e-07,0.999999785750219
"CTSF","CTSF",-1,-1,37,"0.600317716415788",1,1.65770949970484e-07,0.99999983422905
"LRRC4C","LRRC4C",-1,-1,31,"0.600901860705177",1,7.05733523715681e-07,0.999999294266476
"ROCK1","ROCK1",-1,-1,27,"0.60095451731322",1,7.79189332897959e-08,0.999999922081067
"SPAG16","SPAG16",-1,-1,35,"0.60128845401209",1,3.04443516658168e-08,0.999999969555648
"PWWP2A","PWWP2A",-1,-1,33,"0.601727610393513",1,0.000111328729736013,0.999888671270264
"CCNB1","CCNB1",-1,-1,37,"0.601899186489795",1,1,4.78483905902425e-52
"HSH2D","HSH2D",-1,-1,37,"0.601973905441437",1,0.999090987507683,0.000909012492317349
"GPR153","GPR153",-1,-1,36,"0.602008368837895",1,0.999991189874402,8.81012559846905e-06
"RAB4A","RAB4A",-1,-1,37,"0.603236726949759",1,0.0880816119567712,0.911918388043229
"WDR19","WDR19",-1,-1,31,"0.603798274973226",1,0.999999999997477,2.52302864175462e-12
"FABP9","FABP9",-1,-1,37,"0.603950799554253",1,0.996382714976414,0.00361728502358609
"JUN","JUN",-1,-1,37,"0.60400795524519",1,0.999997064310246,2.9356897541176e-06
"ADORA2B","ADORA2B",-1,-1,36,"0.604286246673236",1,0.0200535283657239,0.979946471634276
"CYP39A1","CYP39A1",-1,-1,36,"0.604369968516988",1,1,3.32237054564751e-29
"HNRNPA1P10","HNRNPA1P10",-1,-1,39,"0.604453473263042",1,1,3.71832215989742e-17
"CADM3","CADM3",-1,-1,36,"0.604810679661577",1,4.94592736441237e-17,1
"COL7A1","COL7A1",-1,-1,23,"0.605445729839975",1,1,3.74048040190648e-64
"TIA1","TIA1",-1,-1,37,"0.606465670366716",1,1,1.65534675767389e-23
"REPS1","REPS1",-1,-1,34,"0.606944547069304",1,1,2.70527623393243e-32
"MMP14","MMP14",-1,-1,32,"0.607008883623909",1,1,1.11601567612128e-47
"BHLHE41","BHLHE41",-1,-1,31,"0.607029000473338",1,4.68466204694311e-09,0.999999995315338
"RUNX1","RUNX1",-1,-1,35,"0.607427395704606",1,1,1.15708977669215e-84
"HMHA1","HMHA1",-1,-1,31,"0.607433056160181",1,NA,NA
"CELF4","CELF4",-1,-1,33,"0.60748375559342",1,1.85846714705334e-09,0.999999998141533
"COQ5","COQ5",-1,-1,37,"0.607493848172294",1,0.0398236342936745,0.960176365706325
"ABCB10","ABCB10",-1,-1,35,"0.607545175315047",1,0.993850582718817,0.00614941728118271
"LETM1","LETM1",-1,-1,34,"0.607597191807933",1,7.16856817801472e-10,0.999999999283143
"ATP11B","ATP11B",-1,-1,31,"0.607695935841383",1,0.000456828083023477,0.999543171916977
"ZFHX2","ZFHX2",-1,-1,26,"0.607957009624539",1,0.999888450535651,0.000111549464348724
"ARHGEF16","ARHGEF16",-1,-1,33,"0.608086894954822",1,0.013718512901107,0.986281487098893
"RPS6KA4","RPS6KA4",-1,-1,32,"0.608237234882649",1,1,5.48822266827874e-19
"PPP1CA","PPP1CA",-1,-1,38,"0.608383364721322",1,0.463750031697023,0.536249968302977
"LGR6","LGR6",-1,-1,34,"0.608980507621827",1,1,6.56530480592436e-39
"NEK1","NEK1",-1,-1,33,"0.608994385380953",1,1.06074349073506e-08,0.999999989392565
"BRD8","BRD8",-1,-1,32,"0.609151269204288",1,1,2.69478703289369e-17
"WDR54","WDR54",-1,-1,35,"0.609223912535379",1,1,1.64403490905996e-71
"F2RL3","F2RL3",-1,-1,37,"0.609474256106038",1,0.132266311073986,0.867733688926014
"NRBP2","NRBP2",-1,-1,34,"0.610233878139349",1,0.999999999999992,8.45032643696528e-15
"KIF2A","KIF2A",-1,-1,37,"0.610256954806531",1,0.999999999999994,5.6492644554727e-15
"TNFAIP3","TNFAIP3",-1,-1,29,"0.610827765767798",1,0.0895360486492548,0.910463951350745
"ICK","ICK",-1,-1,38,"0.611381908681215",1,0.995278120814591,0.00472187918540923
"BAG6","BAG6",-1,-1,28,"0.611614675916894",1,0.950889987247812,0.0491100127521882
"DOT1L","DOT1L",-1,-1,32,"0.611688834542232",1,0.998467346847421,0.00153265315257909
"FRMD4A","FRMD4A",-1,-1,33,"0.612498194163982",1,0.000338185046514526,0.999661814953485
"FOXN1","FOXN1",-1,-1,35,"0.61260068143711",1,0.0107629726426996,0.9892370273573
"BDKRB2","BDKRB2",-1,-1,34,"0.612939245127479",1,1.96979998045131e-14,0.99999999999998
"AVPR1B","AVPR1B",-1,-1,31,"0.61302561873528",1,4.24093679033806e-08,0.999999957590632
"POC1A","POC1A",-1,-1,36,"0.614232221759811",1,1,3.40490150556748e-26
"STEAP1","STEAP1",-1,-1,36,"0.614234455903061",1,0.999999741897937,2.58102062682946e-07
"TRAF4","TRAF4",-1,-1,35,"0.614352937157566",1,0.99999999999993,6.99290895390376e-14
"RARG","RARG",-1,-1,38,"0.615367740070502",1,1,1.89064332478142e-30
"SMAD5","SMAD5",-1,-1,38,"0.616299582675778",1,0.999999999998632,1.36810816561478e-12
"NFIL3","NFIL3",-1,-1,34,"0.616506951417113",1,0.0706475172305105,0.929352482769489
"MPZL1","MPZL1",-1,-1,37,"0.616592795716007",1,1,1.57533333520328e-19
"NUP37","NUP37",-1,-1,39,"0.617062706301678",1,1,2.14461039169821e-39
"RANBP6","RANBP6",-1,-1,33,"0.6174781628722",1,1,5.06642115173253e-18
"B9D1","B9D1",-1,-1,36,"0.617679027587857",1,1,2.76983761793847e-37
"MEF2A","MEF2A",-1,-1,33,"0.618375567873792",1,2.41743252282154e-10,0.999999999758257
"RAB20","RAB20",-1,-1,29,"0.61843707458453",1,0.999999998952545,1.04745509422056e-09
"ARHGAP8","ARHGAP8",-1,-1,33,"0.618482944824139",1,1,4.12130998623016e-17
"PROM1","PROM1",-1,-1,32,"0.618819325953351",1,0.909029023436213,0.0909709765637873
"DGAT1","DGAT1",-1,-1,34,"0.618831930734463",1,0.376126686988934,0.623873313011066
"ALKBH5","ALKBH5",-1,-1,37,"0.618932984299906",1,9.07287441450576e-10,0.999999999092713
"LDLRAD3","LDLRAD3",-1,-1,34,"0.618991058494488",1,1,5.88908885281492e-106
"ARMC3","ARMC3",-1,-1,33,"0.619664384274327",1,0.999899132366251,0.000100867633748645
"GCSH","GCSH",-1,-1,33,"0.620345820268356",1,1,5.3763443391088e-29
"UBQLN1","UBQLN1",-1,-1,34,"0.621185042129108",1,1,2.03932162799048e-27
"FNIP1","FNIP1",-1,-1,30,"0.621356264766735",1,0.999999999785162,2.1483811025868e-10
