"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"FOXD3","FOXD3",11,0.309496625874969,372,"0.326746469590067",1
"EGR3","EGR3",6,0.309821522480189,377,"0.176909924991233",1
"VSX2","VSX2",10,0.309841234049727,373,"0.626388665550056",1
"IDH2","IDH2",7,0.310071432610342,376,"0.266536508148723",1
"GNL1","GNL1",6,0.310282068622415,377,"0.90324938350658",1
"ARPC1A","ARPC1A",4,0.310370831309888,379,"0.991911796317313",1
"PKLR","PKLR",9,0.310385161219441,374,"0.601793332715421",1
"HNRNPA2B1","HNRNPA2B1",3,0.3107773135575,380,"0.999183492175011",1
"CIT","CIT",43,0.310784775310919,340,"0.412342802197908",1
"NTN3","NTN3",7,0.310927295885375,376,"0.964271688518065",1
"PLA2G6","PLA2G6",9,0.311269475549705,374,"0.144539830983848",1
"FFAR1","FFAR1",8,0.311392389578969,375,"0.517676088243436",1
"PHF21A","PHF21A",1,0.311499852396365,382,"0.313080702417175",1
"TNK1","TNK1",6,0.311934677831977,377,"0.755453687265036",1
"GOLGA5","GOLGA5",12,0.312033297842021,371,"0.229231747595536",1
"SOCS6","SOCS6",11,0.312590199694135,372,"0.950984687743625",1
"PMS1","PMS1",12,0.312693259834382,371,"0.550150682469518",1
"ARHGEF28","ARHGEF28",26,0.312795678935671,357,"0.75124284593391",1
"DGKD","DGKD",15,0.312882509565612,368,"0.722985666349721",1
"RPP38","RPP38",4,0.312882774369934,379,"0.800733979575115",1
"MNX1","MNX1",8,0.312967050836178,375,"0.574989156865109",1
"NFKBIZ","NFKBIZ",12,0.313243675886654,371,"0.731923116874249",1
"ROCK2","ROCK2",20,0.313447476032301,363,"0.223298510473011",1
"ACTR8","ACTR8",8,0.313638119004275,375,"0.868322309044992",1
"FAM186B","FAM186B",16,0.314121874124285,367,"0.617209282294563",1
"LIN7C","LIN7C",4,0.314141818204675,379,"0.454866129732576",1
"SIRT1","SIRT1",11,0.314141834630265,372,"0.363511313021445",1
"ZBTB25","ZBTB25",7,0.314360514050244,376,"0.607776127884656",1
"FABP3","FABP3",2,0.314476514311988,381,"0.440552012546216",1
"HERC4","HERC4",17,0.314503785586252,366,"0.259470377756469",1
"TNF","TNF",2,0.314538728366889,381,"0.837421724161169",1
"PRIM1","PRIM1",3,0.314585606697153,380,"0.403954826725816",1
"GPSM2","GPSM2",3,0.314639358216739,380,"0.322866853509341",1
"NUDT15","NUDT15",4,0.314795457167664,379,"0.449461064182045",1
"CACNG4","CACNG4",9,0.315071283227521,374,"0.26398424053273",1
"HGF","HGF",25,0.315072346582893,358,"0.360732533136309",1
"WDR1","WDR1",9,0.315103045387497,374,"0.760767920015575",1
"KCNA5","KCNA5",17,0.315177957035658,366,"0.177795517159355",1
"TMEM55A","TMEM55A",6,0.315753184765086,377,"0.569594679389887",1
"PSG11","PSG11",6,0.315869191984509,377,"0.103932618526209",1
"UTP15","UTP15",8,0.315924184000252,375,"0.962809986676451",1
"HS3ST1","HS3ST1",13,0.315958471562114,370,"0.160622049835382",1
"DUOX2","DUOX2",22,0.316153956761815,361,"0.314078301960036",1
"CLDN3","CLDN3",4,0.316478743596276,379,"0.174692824911071",1
"BET1","BET1",2,0.316907422129893,381,"0.925172287829962",1
"NFYB","NFYB",2,0.316907422129893,381,"0.824293828187856",1
"MASP2","MASP2",8,0.31706976971581,375,"0.244997357833582",1
"ATOH8","ATOH8",2,0.317407226728478,381,"0.815199569441234",1
"PARP12","PARP12",9,0.317807639803313,374,"0.30716812952615",1
"BTN2A2","BTN2A2",8,0.317845683700558,375,"0.758956220795472",1
"ASF1A","ASF1A",1,0.317932233629614,382,"0.943469154546904",1
"RAD23A","RAD23A",8,0.318149512148399,375,"0.810078246338038",1
"SIRT7","SIRT7",8,0.318622368325202,375,"0.632813665651911",1
"DCLK1","DCLK1",19,0.31882435467694,364,"0.357974101478214",1
"RB1","RB1",8,0.319264556626077,375,"0.0688590850638224",1
"KCNK17","KCNK17",7,0.319430980525312,376,"0.270742526094431",1
"MYO9A","MYO9A",30,0.319718041971299,353,"0.0749634463264524",1
"TAL2","TAL2",7,0.319755740190749,376,"0.775726769093134",1
"SLC39A11","SLC39A11",8,0.319873427446672,375,"0.0723851146276738",1
"CSTF2","CSTF2",3,0.319976104626033,380,"0.850983588796314",1
"HPN","HPN",9,0.320102239106645,374,"0.595404373540635",1
"PRL","PRL",4,0.320185135126707,379,"0.601988335874105",1
"PREX2","PREX2",36,0.320192366522485,347,"0.062209481669363",1
"BATF","BATF",1,0.320285543836901,382,"0.252275190550504",1
"CA5A","CA5A",3,0.320462753038885,380,"0.0969624919124143",1
"COL4A3BP","COL4A3BP",3,0.320570930457576,380,"0.686200195706484",1
"NKX2-3","NKX2-3",5,0.320593439619693,378,"0.11900447695097",1
"UBE2E1","UBE2E1",1,0.320677762204782,382,"0.669312524093477",1
"IL8","IL8",2,0.320916885829155,381,"0.383220255462916",1
"NFIA","NFIA",10,0.320918159178437,373,"0.190279825173027",1
"CCNT2","CCNT2",10,0.321009363874792,373,"0.466253651994889",1
"USP35","USP35",30,0.321404750228557,353,"0.805525580326038",1
"RET","RET",18,0.321625454596142,365,"0.485044124571071",1
"NACC2","NACC2",9,0.321834117491485,374,"0.118924275423893",1
"BAIAP2","BAIAP2",8,0.321872441021413,375,"0.251260796065693",1
"SLC7A1","SLC7A1",11,0.32215099730438,372,"0.377282208131",1
"SHOX2","SHOX2",9,0.322314821879448,374,"0.220163108299621",1
"SERPINI2","SERPINI2",11,0.322383529761229,372,"0.644509795838215",1
"IL1RAPL1","IL1RAPL1",9,0.322635451199989,374,"0.554103479608313",1
"NAV2","NAV2",29,0.32294073670385,354,"0.37614738320507",1
"GABPA","GABPA",9,0.323116634277615,374,"0.854098353655317",1
"SNRNP35","SNRNP35",4,0.323200234617872,379,"0.219490497625406",1
"MTCP1","MTCP1",3,0.323225038728491,380,"0.191072777610615",1
"WSB2","WSB2",7,0.323228036558633,376,"0.229912638877762",1
"SETD8","SETD8",4,0.323483465828033,379,"0.268664579828984",1
"RAB6A","RAB6A",2,0.323624900171627,381,"0.0519576059732589",1
"PHF19","PHF19",8,0.323808416642505,375,"0.053756994557215",1
"TFAM","TFAM",4,0.324002973457162,379,"0.69582542028373",1
"HOXA13","HOXA13",9,0.324208374889213,374,"0.157910816613459",1
"TBX5","TBX5",12,0.324342570335681,371,"0.976475939667192",1
"NNMT","NNMT",6,0.324461847989325,377,"0.330402895023533",1
"PEX6","PEX6",17,0.324514266299454,366,"0.325647572152998",1
"SLC47A1","SLC47A1",12,0.324587274237151,371,"0.789418503016083",1
"NTSR1","NTSR1",12,0.324643146900243,371,"0.594531669282735",1
"MINK1","MINK1",13,0.324721597294466,370,"0.570535336343371",1
"ANKRD27","ANKRD27",16,0.324796616179157,367,"0.0659879944727755",1
"TFAP2B","TFAP2B",14,0.32495956671753,369,"0.739575112198192",1
"C17orf58","C17orf58",2,0.325331096242767,381,"0.463616617100343",1
"A1CF","A1CF",17,0.325362106803251,366,"0.615213347495349",1
"MRE11A","MRE11A",14,0.325503918733246,369,"0.986809927456096",1
"WDR7","WDR7",16,0.325549051431604,367,"0.781389697428711",1
"ANKRD62","ANKRD62",16,0.325816212554194,367,"0.666225864089228",1
"OR2T1","OR2T1",17,0.32590424825078,366,"0.868625607456517",1
"VSIG10","VSIG10",10,0.326041629311806,373,"0.765618858030165",1
"ESPNL","ESPNL",12,0.326097183649565,371,"0.0731329824529134",1
"CD44","CD44",9,0.326138540493823,374,"0.296897344823031",1
"AZGP1","AZGP1",5,0.327629716368931,378,"0.441433749765002",1
"NTRK2","NTRK2",12,0.327778126240638,371,"0.539505661147964",1
"TNFRSF11B","TNFRSF11B",6,0.327830075128191,377,"0.721299763916818",1
"DOT1L","DOT1L",25,0.327847081677521,358,"0.437420072527837",1
"COL1A1","COL1A1",22,0.327910576362082,361,"0.581938962330621",1
"CELF3","CELF3",9,0.327911824882185,374,"0.501632433458297",1
"PPP1R10","PPP1R10",8,0.328001662516112,375,"0.905698334397494",1
"ARHGAP1","ARHGAP1",5,0.328143723998041,378,"0.332847038058811",1
"LY9","LY9",13,0.328518364738359,370,"0.861333941539333",1
"TCF7L1","TCF7L1",4,0.328598000713973,379,"0.108126451965324",1
"TLX2","TLX2",7,0.328610078575999,376,"0.78069302975621",1
"POLM","POLM",6,0.329126096551648,377,"0.613911859411971",1
"FCHO2","FCHO2",8,0.329130266846438,375,"0.984044282681521",1
"FZD5","FZD5",11,0.329185388715764,372,"0.340067821834736",1
"SLC39A10","SLC39A10",12,0.329378180211012,371,"0.360263291932037",1
"SEMA3A","SEMA3A",16,0.329736466013515,367,"0.202093679926793",1
"LIMK1","LIMK1",15,0.329836834924153,368,"0.0687032854461545",1
"RALBP1","RALBP1",10,0.329905314616725,373,"0.225156785407523",1
"DGUOK","DGUOK",1,0.330326334054656,382,"0.835969032186726",1
"SPRR2G","SPRR2G",1,0.330326334054656,382,"0.753874472264451",1
"TNFAIP6","TNFAIP6",9,0.330497848482875,374,"0.699628063157488",1
"LIPH","LIPH",6,0.330699652554099,377,"0.892869541380403",1
"RPAP3","RPAP3",5,0.330761289015235,378,"0.280687123329016",1
"RFC1","RFC1",14,0.330967322284427,369,"0.962400201039387",1
"SIX5","SIX5",15,0.331072418972089,368,"0.673941662168213",1
"MFSD3","MFSD3",4,0.33121440157677,379,"0.85089397495751",1
"CHM","CHM",7,0.3313506014835,376,"0.197810121930438",1
"FAM46C","FAM46C",7,0.332009622198627,376,"0.866080210831306",1
"MCM7","MCM7",11,0.332062935285833,372,"0.581579669900383",1
"SLC7A14","SLC7A14",16,0.332327593152762,367,"0.961938324104258",1
"ZNF43","ZNF43",22,0.332506514428609,361,"0.281002944204326",1
"APEX1","APEX1",9,0.332687625052192,374,"0.555916582450077",1
"ACAD8","ACAD8",6,0.332789000990955,377,"0.200998603690015",1
"ORM2","ORM2",5,0.333171136962639,378,"0.176667559905382",1
"ATP8A1","ATP8A1",14,0.333686197550261,369,"0.289356990205178",1
"S1PR3","S1PR3",4,0.333695282534986,379,"0.17733986830395",1
"PDE6D","PDE6D",1,0.333856299365585,382,"0.464213903652142",1
"TAAR5","TAAR5",8,0.334382363485562,375,"0.537312200633138",1
"POLD2","POLD2",6,0.3344877725302,377,"0.23265327033716",1
"USP5","USP5",13,0.334939144895673,370,"0.994583206949797",1
"ADRM1","ADRM1",9,0.334977125017421,374,"0.988070808911962",1
"FLNA","FLNA",31,0.335045848115214,352,"0.511745372634485",1
"DDX56","DDX56",5,0.335155489840784,378,"0.97909118345142",1
"TRADD","TRADD",1,0.335503616510685,382,"0.904510004234347",1
"LMX1B","LMX1B",12,0.335978536097668,371,"0.749892774218066",1
"GRM2","GRM2",14,0.336151022684068,369,"0.905146218096645",1
"RFWD3","RFWD3",17,0.336463551588487,366,"0.396377929373239",1
"NKX3-2","NKX3-2",10,0.336941454674515,373,"0.0913541847370678",1
"ENPP4","ENPP4",9,0.337062246102026,374,"0.824394644351277",1
"ATRX","ATRX",28,0.337066703656829,355,"0.546197030287719",1
"RGL1","RGL1",14,0.337333444672461,369,"0.0955488102806073",1
"RAB42","RAB42",2,0.337400072144117,381,"0.126653651938296",1
"KBTBD13","KBTBD13",14,0.337780547660188,369,"0.465343479233738",1
"CORO6","CORO6",6,0.337815591844225,377,"0.406623779851164",1
"WDR66","WDR66",14,0.337833162757096,369,"0.494098726769695",1
"KAT6A","KAT6A",27,0.338432434957284,356,"0.932320282384867",1
"HSD17B6","HSD17B6",2,0.338690073077879,381,"0.112215269265029",1
"COL5A1","COL5A1",41,0.338836942501575,342,"0.407330328815503",1
"SOX2","SOX2",5,0.339484105963376,378,"0.703456116118018",1
"DSTYK","DSTYK",12,0.339638554923992,371,"0.544588405552125",1
"F2RL1","F2RL1",7,0.339660644684345,376,"0.116098115715905",1
"LYL1","LYL1",3,0.339681453626341,380,"0.214252098082458",1
"WDR11","WDR11",15,0.339796898629618,368,"0.994114481390425",1
"SETDB1","SETDB1",18,0.339862228837174,365,"0.47708703500218",1
"RRP36","RRP36",2,0.340370754030905,381,"0.556797749404869",1
"ASGR2","ASGR2",4,0.340601201346051,379,"0.758640117430269",1
"LGALS3","LGALS3",2,0.341147855909765,381,"0.861965779790212",1
"RAD18","RAD18",4,0.341564444764245,379,"0.120091817090542",1
"GCLM","GCLM",1,0.342014441417511,382,"0.197424819621243",1
"ID3","ID3",1,0.342014441417511,382,"0.432118055366792",1
"EPHA4","EPHA4",11,0.342060779898609,372,"0.407812920705641",1
"PAF1","PAF1",1,0.342171328764663,382,"0.476997099953654",1
"ECHDC2","ECHDC2",6,0.342470890867127,377,"0.221113725454517",1
"PTK2B","PTK2B",12,0.34248598048248,371,"0.128390230654682",1
"AKR7A3","AKR7A3",4,0.342673388622398,379,"0.830641208010923",1
"HENMT1","HENMT1",3,0.34277076606732,380,"0.0685933319247565",1
"STK32B","STK32B",12,0.342999451041258,371,"0.536249051151099",1
"PFKL","PFKL",8,0.343100897345072,375,"0.381376666660199",1
"ZFHX3","ZFHX3",52,0.343106083939441,331,"0.952735246377477",1
"UBR7","UBR7",4,0.343300754737175,379,"0.826191184860549",1
"DCAF11","DCAF11",5,0.343527569311998,378,"0.73780757041832",1
"GUCA1B","GUCA1B",2,0.343549498102344,381,"0.339490326795718",1
"CDK17","CDK17",4,0.343831924248375,379,"0.504059442376219",1
"RUNX2","RUNX2",15,0.343832783547371,368,"0.0685127730844971",1
"CLPTM1L","CLPTM1L",7,0.343918330110104,376,"0.0675374258058654",1
"SDR9C7","SDR9C7",7,0.343955437602231,376,"0.953276649975691",1
"GLS2","GLS2",10,0.344533105220294,373,"0.625084365406194",1
"RBPMS","RBPMS",6,0.344587267965279,377,"0.849414452926865",1
"POU4F1","POU4F1",9,0.344825520225321,374,"0.290916877284792",1
"NEK5","NEK5",15,0.344857321133409,368,"0.92467538134148",1
"DNAJC19","DNAJC19",1,0.344916857339831,382,"0.148692821869679",1
"SP3","SP3",15,0.344934206527467,368,"0.559312490473799",1
"TULP4","TULP4",22,0.344969844075799,361,"0.179680446172877",1
"KHK","KHK",9,0.345253222474407,374,"0.120812123241528",1
"RAPGEF2","RAPGEF2",20,0.345341801124334,363,"0.921354755280939",1
"TMEM171","TMEM171",6,0.34562719022709,377,"0.873342439924111",1
"HOXB2","HOXB2",6,0.346307739792445,377,"0.47208078112947",1
"PURA","PURA",5,0.346451032658807,378,"0.792219088102395",1
"USP22","USP22",9,0.346636333778277,374,"0.730040919891025",1
"PPP1CA","PPP1CA",3,0.346699424689437,380,"0.780424955276997",1
"ZBTB17","ZBTB17",6,0.34686854725805,377,"0.660004002090433",1
"RIOK1","RIOK1",8,0.346932293174071,375,"0.420944850866827",1
"PPP3CA","PPP3CA",10,0.34722358604539,373,"0.869327786335337",1
"ACOXL","ACOXL",10,0.347317575916812,373,"0.454003584440502",1
"CAPN10","CAPN10",12,0.347518627989512,371,"0.793946587420987",1
"LRRN2","LRRN2",14,0.347885277744003,369,"0.329577876033051",1
"TUB","TUB",7,0.348045976566712,376,"0.37556323869614",1
"CADM1","CADM1",8,0.348119619065578,375,"0.356535712763385",1
"PTTG1IP","PTTG1IP",3,0.348307826985863,380,"0.437068237787126",1
"TTC7B","TTC7B",17,0.348359641897438,366,"0.904887872830948",1
"CDC20","CDC20",8,0.348469106126226,375,"0.730433718206",1
"MTNR1A","MTNR1A",11,0.348597201826972,372,"0.116960244431563",1
"AHR","AHR",12,0.349068053463597,371,"0.949550312887537",1
"GTF2H3","GTF2H3",5,0.349120146441318,378,"0.952364392206988",1
"WDR17","WDR17",19,0.349331258168748,364,"0.0968535444810981",1
"CLTCL1","CLTCL1",22,0.349377212103152,361,"0.0769916431408163",1
"CACNB4","CACNB4",12,0.349556345209666,371,"0.508761250966203",1
"BCL11A","BCL11A",20,0.349780523580579,363,"0.328764726580618",1
"CYP11B2","CYP11B2",23,0.349862476872818,360,"0.0560060205091118",1
"BRD8","BRD8",9,0.349904327053581,374,"0.935847402365618",1
"SSR1","SSR1",2,0.350082573805132,381,"0.443958410432605",1
"CHFR","CHFR",13,0.350385537404604,370,"0.590454758791559",1
"NOTCH3","NOTCH3",47,0.35038557991748,336,"0.309963657539682",1
"USP19","USP19",22,0.350600353172501,361,"0.553332839204648",1
"KLHL35","KLHL35",16,0.350780194316384,367,"0.837656724364244",1
"IL36RN","IL36RN",1,0.351113907552352,382,"0.603519926651861",1
"MAGEB2","MAGEB2",6,0.351165190952418,377,"0.35180600914185",1
"CYP3A4","CYP3A4",11,0.351326294743849,372,"0.133017664217271",1
"VPRBP","VPRBP",10,0.351556471657732,373,"0.973760487379025",1
"SMARCE1","SMARCE1",2,0.351725457433836,381,"0.335064851325861",1
"P2RY2","P2RY2",10,0.352091543023779,373,"0.184592767772089",1
"ZNF24","ZNF24",5,0.352103780465222,378,"0.942090517686",1
"AQP11","AQP11",5,0.352147721401145,378,"0.554551291271388",1
"HTATSF1","HTATSF1",9,0.352254692762493,374,"0.931331528411145",1
"SLC4A8","SLC4A8",29,0.352360043122677,354,"0.0711392217745575",1
"ARF3","ARF3",3,0.352365956526093,380,"0.213257266360001",1
"IGLON5","IGLON5",5,0.352455359504287,378,"0.701651821273919",1
"PPM1D","PPM1D",13,0.352510521634988,370,"0.941251620193376",1
"ARPC1B","ARPC1B",5,0.352675156173986,378,"0.913154761673747",1
"TNFRSF10B","TNFRSF10B",10,0.352941946096322,373,"0.409220845161379",1
"ACTA2","ACTA2",6,0.353219552446867,377,"0.643839874081473",1
"GPR55","GPR55",5,0.353334821329414,378,"0.11416944966602",1
"ADORA2B","ADORA2B",6,0.353340524791427,377,"0.634260047262098",1
"STARD6","STARD6",5,0.353598802673339,378,"0.667513624885322",1
"EDNRB","EDNRB",10,0.353729992392421,373,"0.06289148804343",1
"TBX1","TBX1",4,0.353735040938642,379,"0.847846609830362",1
"CAMK4","CAMK4",13,0.35381367322379,370,"0.976161842569819",1
"KAT2A","KAT2A",12,0.354221559391328,371,"0.273647332470237",1
"SERTM1","SERTM1",2,0.354296035350199,381,"0.595067616700779",1
"MTG1","MTG1",5,0.354611338910583,378,"0.882161684916076",1
"ACO1","ACO1",14,0.354717226705116,369,"0.146776223237257",1
"NEUROG1","NEUROG1",4,0.35563933991695,379,"0.637390442332721",1
"PKP2","PKP2",17,0.355691012906648,366,"0.817288412423262",1
"ADRA1A","ADRA1A",17,0.355812844468057,366,"0.643656360566075",1
"OR2T11","OR2T11",10,0.356034559333354,373,"0.984615931875272",1
"ABCG1","ABCG1",11,0.356203104333625,372,"0.772596337831935",1
"SATB1","SATB1",13,0.356480621313793,370,"0.616537368574525",1
"CREB1","CREB1",2,0.356677183607163,381,"0.378260749189024",1
"SPHK2","SPHK2",6,0.356854815663158,377,"0.89180987597679",1
"EPSTI1","EPSTI1",6,0.356895277762872,377,"0.200735583830773",1
"LRG1","LRG1",9,0.356938456309842,374,"0.547258867476034",1
"ILK","ILK",5,0.357478020164111,378,"0.188340850407471",1
"RGS12","RGS12",17,0.357642047922502,366,"0.0953071807909384",1
"CREBBP","CREBBP",33,0.358053013587972,350,"0.85466951802317",1
"TDRD1","TDRD1",20,0.358275850968539,363,"0.26939092826212",1
"ACADM","ACADM",7,0.358308123399002,376,"0.578202936386656",1
"RASD2","RASD2",7,0.358345761671364,376,"0.902466215555396",1
"DCAF6","DCAF6",12,0.35853133966151,371,"0.659093526942827",1
"SEMA6A","SEMA6A",19,0.358911453862475,364,"0.393151315630225",1
"PIGS","PIGS",9,0.358971292074811,374,"0.151897031515898",1
"FARP2","FARP2",20,0.359259843392357,363,"0.648099469222492",1
"SCN7A","SCN7A",33,0.359661668934406,350,"0.387543794880942",1
"FANCM","FANCM",29,0.359788267322087,354,"0.440172125499612",1
"IL1B","IL1B",3,0.360017083716087,380,"0.619437995963861",1
"TNFRSF12A","TNFRSF12A",1,0.360448704707921,382,"0.791007248378156",1
"RAB40B","RAB40B",4,0.36048877009956,379,"0.887449098263575",1
"OR4E2","OR4E2",11,0.360708878508682,372,"0.753414255172305",1
"ADRA2C","ADRA2C",17,0.360820268135533,366,"0.0693957193540644",1
"SIGLEC15","SIGLEC15",6,0.361030392814111,377,"0.660334136602722",1
"GZMB","GZMB",2,0.361330023257632,381,"0.70688340883247",1
"LHX2","LHX2",3,0.361978876342515,380,"0.518131281788345",1
"RNF31","RNF31",6,0.362412235067402,377,"0.234966968193976",1
"RLIM","RLIM",9,0.363015036578192,374,"0.239333036019302",1
"PRMT6","PRMT6",6,0.363022415614377,377,"0.170398655421001",1
"CORO1C","CORO1C",7,0.363212029302918,376,"0.760082638262571",1
"PRKAR2A","PRKAR2A",3,0.363213448191245,380,"0.483610614258315",1
"PRSS42","PRSS42",5,0.363855399174135,378,"0.166720412264195",1
"KLF6","KLF6",2,0.364136199868056,381,"0.245513554737199",1
"ARMC3","ARMC3",10,0.364347324224662,373,"0.508379932293407",1
"GUCA1C","GUCA1C",4,0.364768283674352,379,"0.902312432707592",1
"C3AR1","C3AR1",10,0.365590139386802,373,"0.0569674397222614",1
"BRD9","BRD9",13,0.365784127366534,370,"0.81585614400803",1
"TWF1","TWF1",3,0.365798378425097,380,"0.514381668637632",1
"MEGF8","MEGF8",40,0.365915170932878,343,"0.87264658842178",1
"ATAD3A","ATAD3A",14,0.365970575785101,369,"0.521466454598539",1
"MSX1","MSX1",7,0.366126861534119,376,"0.514592714799942",1
"KIF23","KIF23",5,0.366389630908104,378,"0.0986997484044817",1
"NUAK1","NUAK1",18,0.366629477607945,365,"0.735481006103487",1
"ADCY9","ADCY9",22,0.366834407001497,361,"0.867840575714289",1
"PHOX2B","PHOX2B",9,0.366838411198844,374,"0.317669724950239",1
"SSTR3","SSTR3",7,0.367074837017202,376,"0.856027644997009",1
"INPP5A","INPP5A",9,0.367275230466611,374,"0.195458828193589",1
"TFDP2","TFDP2",8,0.367411746181545,375,"0.916113940872511",1
"WNT4","WNT4",3,0.367430444739461,380,"0.768671951037307",1
"GPR151","GPR151",6,0.367507107820521,377,"0.76512679428647",1
"AP2S1","AP2S1",1,0.367587079003356,382,"0.477250877133044",1
"MBTD1","MBTD1",3,0.367655703520019,380,"0.21209180577962",1
"MAST1","MAST1",10,0.367792315881484,373,"0.855413837063449",1
"ABCC8","ABCC8",29,0.368030337302254,354,"0.312475559095646",1
"ACTB","ACTB",13,0.368199671644174,370,"0.0942204207485253",1
"BMPR1A","BMPR1A",10,0.368303571254241,373,"0.216119464710654",1
"MYOD1","MYOD1",7,0.368327352461062,376,"0.0988124645425058",1
"MAP3K7","MAP3K7",12,0.368343262537845,371,"0.302179888801789",1
"IFT172","IFT172",28,0.368568886880572,355,"0.38927289161584",1
"TCF3","TCF3",15,0.368611238553023,368,"0.93177616722141",1
"BRPF3","BRPF3",17,0.368634195679371,366,"0.15183753462754",1
"RPS6KL1","RPS6KL1",9,0.368653977124568,374,"0.555642696373187",1
"DDX52","DDX52",4,0.368767305477459,379,"0.888271928734971",1
"ABCD4","ABCD4",15,0.368873489206093,368,"0.520241440478381",1
"BRCA2","BRCA2",34,0.368890898930172,349,"0.9805527534771",1
"NFIB","NFIB",4,0.368965147487212,379,"0.714907559684326",1
"SLC9C2","SLC9C2",20,0.369030179669301,363,"0.809751746937419",1
"DCT","DCT",9,0.369057823049552,374,"0.733283319056483",1
"PHLDA2","PHLDA2",4,0.369064081061526,379,"0.932032017668784",1
"TAF5","TAF5",10,0.369102860579289,373,"0.756896901898387",1
"FANCC","FANCC",11,0.369257295744179,372,"0.478443631920474",1
"MMP20","MMP20",11,0.369440528887906,372,"0.120104810124703",1
"RBM14","RBM14",11,0.369837632969925,372,"0.258886723558435",1
"RRAS","RRAS",8,0.37004781102511,375,"0.148894171133321",1
"VPS28","VPS28",2,0.370051005508947,381,"0.331186989425529",1
"SDHD","SDHD",2,0.370320992538231,381,"0.429387943705208",1
"LCK","LCK",12,0.370626520710176,371,"0.160416381078334",1
"BCL10","BCL10",5,0.370714726255009,378,"0.730211682632784",1
"MYT1","MYT1",19,0.370846285618303,364,"0.531550630882807",1
"CLCN4","CLCN4",14,0.371423011188486,369,"0.659853818857207",1
"NPTXR","NPTXR",6,0.371722083339689,377,"0.789765274003843",1
"SHKBP1","SHKBP1",21,0.37207019995076,362,"0.750544500862768",1
"EEF2","EEF2",9,0.372563634049945,374,"0.462363696883059",1
"ABCF1","ABCF1",16,0.372588926124219,367,"0.470434797221028",1
"AICDA","AICDA",4,0.373226784541129,379,"0.220139608747701",1
"ASXL3","ASXL3",41,0.373429150868851,342,"0.249695145199708",1
"ZEB2","ZEB2",29,0.373482831224797,354,"0.933773528748425",1
"MED4","MED4",2,0.373500714994121,381,"0.999952654251925",1
"DCLK3","DCLK3",16,0.373660015230491,367,"0.156257296919445",1
"ZBTB45","ZBTB45",10,0.373974251839541,373,"0.681788768235987",1
"RHOA","RHOA",16,0.373991737403855,367,"0.628220539970736",1
"NUDT8","NUDT8",2,0.374043298098498,381,"0.37834461182395",1
"NUP37","NUP37",9,0.374185169696767,374,"0.497055253737347",1
"FAM13B","FAM13B",10,0.3743275560055,373,"0.516408669679056",1
"PRKAG2","PRKAG2",12,0.374353625753857,371,"0.119262206855255",1
"STARD8","STARD8",14,0.374390476830679,369,"0.704212748809749",1
"PCSK1N","PCSK1N",5,0.374920631383861,378,"0.801438247512596",1
"MAEA","MAEA",7,0.375144352835018,376,"0.10367563876876",1
"PSIP1","PSIP1",4,0.375512473553987,379,"0.80832385025432",1
"SMAD7","SMAD7",8,0.375516609349534,375,"0.150257592705797",1
"ERG","ERG",9,0.375673471095,374,"0.121202378350248",1
"PABPC4","PABPC4",6,0.37574610211518,377,"0.767251021455788",1
"MNAT1","MNAT1",3,0.376014536805716,380,"0.700063755289569",1
"ZBTB41","ZBTB41",18,0.376242023099461,365,"0.0556847565256186",1
"BECN1","BECN1",4,0.376457803986262,379,"0.715919706327324",1
"LY6K","LY6K",5,0.37657998360513,378,"0.255276840884344",1
"TFG","TFG",5,0.376624860589489,378,"0.526909478912354",1
"LMLN","LMLN",8,0.376842799646426,375,"0.148885980896977",1
"RDH13","RDH13",5,0.37698393230188,378,"0.953446130373942",1
"RCC1","RCC1",10,0.376996679341523,373,"0.42625876215119",1
"USP9X","USP9X",18,0.377328298921554,365,"0.364747497981715",1
"RFC2","RFC2",5,0.377432911228187,378,"0.983050553826787",1
"CTGF","CTGF",8,0.377452600805221,375,"0.36751150142666",1
"CCAR1","CCAR1",14,0.377474544664264,369,"0.711109945792369",1
"SKIL","SKIL",9,0.377536363681503,374,"0.466787080762849",1
"KATNAL2","KATNAL2",11,0.377561563902789,372,"0.337783389976089",1
"ASCL3","ASCL3",3,0.377601109048536,380,"0.743182235475052",1
"PTPDC1","PTPDC1",9,0.377739755922461,374,"0.888589058285898",1
"GRIK1","GRIK1",16,0.377877072177109,367,"0.487956025997753",1
"UNC45A","UNC45A",12,0.377885857828175,371,"0.314555254436829",1
"OTX1","OTX1",14,0.378021200931646,369,"0.669802368731254",1
"ALDH8A1","ALDH8A1",8,0.378026800188383,375,"0.337306607796344",1
"LRRN1","LRRN1",15,0.378036309432476,368,"0.846324449923949",1
"GLRA1","GLRA1",9,0.378078815807884,374,"0.903825415265321",1
"GRHL1","GRHL1",9,0.378587575841481,374,"0.185747622752943",1
"IGSF3","IGSF3",15,0.378591453387554,368,"0.294318077114609",1
"PRMT2","PRMT2",6,0.378793227991369,377,"0.337903427972245",1
"SEZ6L","SEZ6L",27,0.378813894940069,356,"0.385501837808429",1
"WDR20","WDR20",5,0.379140433367674,378,"0.44951054312548",1
"FLT4","FLT4",25,0.379377161127708,358,"0.665778647874279",1
"IRAK1","IRAK1",8,0.379715007675577,375,"0.763627781906687",1
