"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"TBR1",15,0,0.736026772723248,0.999929785213453,4.37972635466439e-05,"up"
"HOXB13",13,2,0.73616891078271,0.999929785213453,0.0122713286926076,"up"
"CCDC144B",14,1,0.736370396366474,0.999929785213453,0.000117938112517084,"up"
"CBLC",14,1,0.736852685002661,0.999929785213453,0.000568827341805132,"up"
"TCF23",15,0,0.737031180589458,0.999929785213453,1.0473626077462e-07,"up"
"DYRK4",14,1,0.73709532702846,0.999929785213453,0.702040842378544,"down"
"PROX1",11,4,0.737299816462716,0.999929785213453,4.5958915974662e-10,"up"
"PEX6",12,3,0.737777192052888,0.999929785213453,0.0717592856805274,"up"
"FZD5",14,1,0.737855525523315,0.999929785213453,0.00890298160227646,"up"
"NSDHL",14,1,0.737971439414313,0.999929785213453,0.01972619425273,"up"
"TM4SF19",15,0,0.738158810368236,0.999929785213453,5.44104230312639e-05,"up"
"TM4SF19-TCTEX1D2",15,0,0.738158810368236,0.999929785213453,7.69389920196875e-09,"up"
"SEPT9",14,1,0.738395239158514,0.999929785213453,0.00142035786717332,"up"
"TEAD2",13,2,0.738413055216761,0.999929785213453,0.826908862574717,"down"
"CTAG1B",15,0,0.738510490336575,0.999929785213453,0.00519705345125225,"up"
"CTAG1A",15,0,0.738510490336575,0.999929785213453,0.000420408775868323,"up"
"OXTR",13,2,0.738512366535311,0.999929785213453,0.00016137615175839,"up"
"NUDT15",14,1,0.738657623399998,0.999929785213453,9.79503510373865e-19,"up"
"CARM1",13,2,0.738696047678616,0.999929785213453,1.64806080096838e-10,"up"
"EEPD1",11,4,0.738845725132606,0.999929785213453,0.000497836926220766,"up"
"ANKRD36",14,1,0.738968362365103,0.999929785213453,2.40526066285683e-09,"up"
"EPB41L5",14,1,0.739031423829771,0.999929785213453,1.69117228539357e-19,"up"
"UBE2N",15,0,0.739884240370187,0.999929785213453,2.78404850959344e-08,"up"
"TTC19",15,0,0.739963607254255,0.999929785213453,3.06122271548944e-11,"up"
"ATG5",14,1,0.740048405748328,0.999929785213453,4.62107274133422e-08,"up"
"PPIL4",14,1,0.740085850198295,0.999929785213453,7.64438180220208e-12,"up"
"FGFR1OP",14,1,0.740094139484836,0.999929785213453,3.48204384645639e-29,"up"
"ANPEP",15,0,0.740139135589451,0.999929785213453,0.0391345078419867,"down"
"GJA3",15,0,0.740146730935971,0.999929785213453,1.79330902445274e-05,"up"
"FOXL2",14,1,0.740156087319001,0.999929785213453,2.51761507709414e-07,"up"
"PFDN4",12,3,0.740387086326084,0.999929785213453,1.83475580970683e-11,"up"
"MKNK2",12,3,0.740550389067589,0.999929785213453,0.00343672064820679,"down"
"PRRG4",14,1,0.74069090412848,0.999929785213453,0.518661181653856,"up"
"LOC81691",15,0,0.741034100551119,0.999929785213453,NA,NA
"C2orf44",12,3,0.741175708761452,0.999929785213453,NA,NA
"LRP5L",13,2,0.74126367988949,0.999929785213453,1.09683835725554e-16,"up"
