"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"RACGAP1",15,0,-1.39370737173294e-11,-9.12320845536383e-08,7.43918587772798e-30,"up"
"SQRDL",15,0,1.3122016362388e-08,2.95191941178663e-05,NA,NA
"TP53",9,6,1.67455854738208e-08,2.95191941178663e-05,5.26195452958508e-30,"up"
"ARNT2",15,0,2.47156938248949e-08,2.95191941178663e-05,1.44413575767392e-33,"down"
"POLD1",15,0,2.58830182842118e-08,2.95191941178663e-05,1.17202089137277e-40,"up"
"SUPV3L1",15,0,2.70570065241671e-08,2.95191941178663e-05,5.70179280632218e-12,"down"
"NR6A1",15,0,4.80384234613496e-08,4.49227885682849e-05,0.00137542138681021,"down"
"SLA2",15,0,1.25885323387642e-07,0.000103005665861938,6.44904836581646e-61,"up"
"SART3",15,0,1.78257471672438e-07,0.000114558922087432,6.52451834300524e-10,"up"
"MED4",15,0,1.90496781793392e-07,0.000114558922087432,0.0319792336310474,"up"
"CES3",15,0,2.13204211618745e-07,0.000114558922087432,1.45840317016382e-12,"up"
"WIF1",13,2,2.26564646599314e-07,0.000114558922087432,1.40614753863093e-05,"down"
"HOXB-AS3",15,0,2.27507789052339e-07,0.000114558922087432,5.30404941364665e-33,"down"
"KIF23",14,1,2.86183635567205e-07,0.000130397361468715,8.22397599896812e-07,"up"
"MED25",15,0,2.98802386500263e-07,0.000130397361468715,0.00320835625347885,"up"
"PPP3CA",14,1,3.24386006167465e-07,0.000132714424773264,0.692770044189552,"up"
"XRCC5",15,0,3.72832611006402e-07,0.000143562486567524,2.51644097695053e-05,"down"
"WDR31",15,0,8.18845119487932e-07,0.000297786675120445,1.19885544240553e-25,"down"
"DHX38",15,0,9.0846064815242e-07,0.000312988600147671,2.21492278451195e-24,"up"
"FKBP10",15,0,9.97811879566157e-07,0.000326583828182003,4.54836289141997e-78,"up"
"HSD17B10",15,0,1.09328102093631e-06,0.000340791312526147,1.46686706496512e-19,"down"
"KCNJ5",13,2,1.21459774693466e-06,0.000356069708999955,1.87901738248074e-06,"down"
"LOC128322",15,0,1.27143403705343e-06,0.000356069708999955,NA,NA
"BIRC7",15,0,1.30548014298792e-06,0.000356069708999955,3.23307675403891e-27,"up"
"RTP2",14,1,1.46006975865198e-06,0.000382304665605434,1.04231449387126e-24,"up"
"LONP1",14,1,1.63369999228724e-06,0.000411315390365857,7.24609182393206e-06,"up"
"NUP43",14,1,2.13485603817176e-06,0.00051758398614342,0.0790957132615023,"up"
"DNA2",14,1,2.53995195365064e-06,0.000583597342209942,4.88611524053411e-56,"up"
"JMJD7-PLA2G4B",15,0,2.5854449929863e-06,0.000583597342209942,7.07004107298203e-13,"up"
"CALM3",15,0,3.19158878359094e-06,0.000671598396802475,3.14067751302661e-16,"up"
"LDHAL6A",15,0,3.25074029239314e-06,0.000671598396802475,0.00353220003287529,"down"
"DMAP1",15,0,3.28309634856083e-06,0.000671598396802475,3.46063115378029e-15,"up"
"TFG",15,0,3.56507976173592e-06,0.000695121371315029,6.20095152355648e-32,"up"
"PPIL4",15,0,3.75482297687579e-06,0.000695121371315029,8.97682187483357e-17,"down"
"MRGPRX3",15,0,3.79623824275921e-06,0.000695121371315029,0.523497404579654,"up"
"SMNDC1",15,0,3.8646796379771e-06,0.000695121371315029,0.793796175230139,"up"
"ATP5B",14,1,3.94991581464943e-06,0.000695121371315029,2.15284303205055e-34,"down"
"PDGFA",12,3,4.03522946990087e-06,0.000695121371315029,1.48000205802644e-32,"up"
"TAOK3",14,1,4.8159942032111e-06,0.000808346103954355,6.22663018208036e-15,"down"
"ADRA2C",14,1,4.94672971196319e-06,0.000809532317362776,4.21963366135968e-22,"down"
"KLHL29",15,0,5.71222584710984e-06,0.000912005619394659,2.56199437886553e-26,"up"
"CHAF1B",14,1,6.43389410615036e-06,0.000980219428270366,0.461661478754643,"up"
"NFKBIA",15,0,6.43896049734582e-06,0.000980219428270366,3.53537419372412e-14,"up"
"EIF5A",15,0,6.81140590130802e-06,0.00099083251177694,1.0325571377839e-40,"up"
"EIF5AL1",15,0,6.81140590130802e-06,0.00099083251177694,5.46861720608051e-08,"up"
"CHST1",14,1,7.41141880489238e-06,0.00105467711949621,5.99397101204978e-12,"up"
"ACTG1",14,1,8.50403202301564e-06,0.00118441263026937,0.876389485430373,"down"
"CDK7",15,0,9.17228361374534e-06,0.00125087017782452,2.08205521110528e-51,"up"
"PLK1",15,0,1.05218726410561e-05,0.00140563629200721,5.36705179549668e-25,"up"
"SARNP",14,1,1.09364228287889e-05,0.00143179647674504,5.93548162345421e-09,"up"
"RAB3GAP1",13,2,1.20664465040887e-05,0.00149301747085205,0.00115709119779653,"down"
"ACO2",14,1,1.20818358573249e-05,0.00149301747085205,8.29262820113253e-18,"down"
"VLDLR",14,1,1.22483263046425e-05,0.00149301747085205,1.50125582688764e-18,"up"
"PLA2G4B",14,1,1.23163677705485e-05,0.00149301747085205,2.05249939962756e-12,"up"
"MPZL1",12,3,1.39513406592906e-05,0.00166046319919484,2.33617531233218e-33,"up"
"SMAP1",14,1,1.44468762641736e-05,0.00168873664330858,0.372444456658179,"up"
"PLRG1",15,0,1.4798446857589e-05,0.00169948479175048,8.48768896653197e-24,"down"
"SORD",15,0,2.01656816672946e-05,0.00227594055507087,4.2724725100422e-17,"down"
"PNPT1",14,1,2.21610038807496e-05,0.0024587446000574,7.61814377729985e-15,"down"
"MATN4",15,0,2.52847732611361e-05,0.0026730527705791,0.11079168593427,"up"
"MED27",15,0,2.53176400513144e-05,0.0026730527705791,0.0504865300100217,"down"
"CRSP8P",15,0,2.53176400513144e-05,0.0026730527705791,NA,NA
"RFC2",13,2,3.27160365141133e-05,0.0033789513969281,1.49743802881724e-133,"up"
"DHX30",14,1,3.30682202954735e-05,0.0033789513969281,1.02594178447997e-16,"down"
"PLK2",15,0,3.3951262028542e-05,0.0033789513969281,8.80376998227856e-112,"up"
"GRK7",15,0,3.43464586669562e-05,0.0033789513969281,5.42160406383374e-11,"up"
"HOXB5",15,0,3.45844399013417e-05,0.0033789513969281,1.22254063390874e-14,"down"
"USP5",15,0,3.57714774502638e-05,0.00340659586375824,0.000112653948242491,"up"
"GRIN3A",15,0,3.59082057133087e-05,0.00340659586375824,0.258493154648538,"up"
"WDR24",13,2,3.6872697779522e-05,0.00344812399521073,4.95333503928953e-30,"up"
"RXFP4",13,2,3.74065179498118e-05,0.00344877558449955,0.994173164247484,"up"
"WDR75",15,0,3.89207912714351e-05,0.00353854860642797,1.559194530245e-36,"up"
"MACF1",14,1,4.0566170598888e-05,0.00363761853068933,1.33333643562415e-15,"down"
"BET1",12,3,4.48620981318149e-05,0.00396847695095757,5.29490834009979e-17,"up"
"AKR1C2",15,0,4.57691213440192e-05,0.00397921127080735,4.59446800306537e-05,"up"
"ARF6",15,0,4.61992142654077e-05,0.00397921127080735,0.00488811323807263,"down"
"NAA15",15,0,5.01716594615287e-05,0.00426524263422295,3.12831230641643e-08,"up"
"BIRC5",14,1,5.48708409415788e-05,0.00453540991268666,7.25385086335579e-40,"up"
"CRABP1",15,0,5.51897187826e-05,0.00453540991268666,0.145721886385902,"down"
"EIF4B",13,2,5.54281688076586e-05,0.00453540991268666,4.79941003544496e-05,"up"
"ARPC1A",14,1,5.87697200010728e-05,0.00470471572128411,1.68536578661889e-73,"up"
"BAI1",14,1,5.89347218370451e-05,0.00470471572128411,NA,NA
"DGKI",12,3,6.04073403266403e-05,0.0047641740937131,0.0572926766906755,"up"
"MC5R",15,0,6.67781166485693e-05,0.0051445923801275,0.884804909097099,"down"
"WDR38",15,0,6.68026813795963e-05,0.0051445923801275,5.85842875158331e-13,"up"
"DKK1",14,1,7.04280422982873e-05,0.00536072052191382,0.0807994630511971,"up"
"GPR6",15,0,7.20492494877822e-05,0.00542108490973589,1.55822887251083e-07,"up"
"IRX3",15,0,7.74743923718235e-05,0.00574794271719329,8.26990991015668e-71,"up"
"MED15",14,1,7.89242078373942e-05,0.00574794271719329,9.56583674787523e-53,"up"
"RFC4",15,0,7.90276267258472e-05,0.00574794271719329,3.8748048887353e-82,"up"
"TP53BP1",14,1,8.18567895202182e-05,0.00588829169449833,8.64738206070285e-12,"down"
"CIT",13,2,8.48236077228837e-05,0.00600672411646833,0.000165614858698181,"up"
"PSMC4",15,0,8.53384269525748e-05,0.00600672411646833,0.886931359557903,"up"
"PPP4C",15,0,8.65703663565087e-05,0.00602861295925219,3.43458270787471e-35,"up"
"USP28",13,2,8.8968225715913e-05,0.00608081983070306,6.33606238044226e-11,"down"
"ATP2A3",14,1,8.91779260231429e-05,0.00608081983070306,0.982813807063777,"down"
"ATP5O",15,0,9.29321430236385e-05,0.00624838332439543,0.0109807289882661,"down"
"FOXL2",15,0,9.35443882967846e-05,0.00624838332439543,4.36231213540725e-05,"up"
"SIRPB1",10,5,9.64833206248406e-05,0.00637959410919401,9.75033250280064e-64,"up"
"SLC1A5",15,0,9.85897804374192e-05,0.00640338969507337,0.0458874463444642,"up"
"LATS2",14,1,9.87996271314406e-05,0.00640338969507337,1.83224551843551e-12,"down"
"PMP2",13,2,0.000100068434686795,0.00642203895548784,3.42657358175437e-05,"down"
"GRM6",13,2,0.000114506316658658,0.00727726552279199,5.03479789069054e-09,"up"
"GPR15",15,0,0.000124775779229092,0.00768530820425591,4.54547572332564e-07,"up"
"ASB12",15,0,0.000124808792060671,0.00768530820425591,0.000664469431554783,"down"
"MATK",13,2,0.000124897778421285,0.00768530820425591,1.5206222659008e-41,"up"
"RARG",13,2,0.000125622972480199,0.00768530820425591,1.31113093139608e-09,"up"
"LGALS16",15,0,0.000132095389498765,0.00800644833017515,0.0190962243749136,"up"
"CIRH1A",15,0,0.00014941113060396,0.00897289230214241,NA,NA
"CDH15",15,0,0.000153380811358406,0.00907299797309133,0.00625736585383883,"up"
"AGXT2",14,1,0.000153850103118414,0.00907299797309133,1.39001975643536e-09,"down"
"RAP1B",14,1,0.000158522161937125,0.00926505421464661,0.00409176320480318,"up"
"MTR",12,3,0.000162482659679664,0.00941249106427505,2.55052569157099e-13,"down"
"TOP2A",15,0,0.000164045475871011,0.00941966390396174,1.05982946948587e-18,"up"
"ZBTB24",15,0,0.000170305737113186,0.00968743333166738,1.13312554293716e-19,"down"
"EP400",14,1,0.000171668540555059,0.00968743333166738,0.0107049328531535,"up"
"DARS",15,0,0.000174269795933268,0.00970578170595472,1.59663786325808e-90,"up"
"LRRC4B",15,0,0.000177270411855335,0.00970578170595472,3.69436559176054e-14,"up"
"PUF60",14,1,0.000177327032308106,0.00970578170595472,0.0887335575363974,"down"
"NRF1",11,4,0.000177924504233817,0.00970578170595472,1.50806351147671e-08,"up"
"UBE2I",14,1,0.000181846816980413,0.00973916245693511,2.25537286942003e-80,"up"
"CBLN3",15,0,0.000182805377595741,0.00973916245693511,7.44646070522193e-68,"up"
"CDC37",14,1,0.000182999844516196,0.00973916245693511,8.17764298662319e-30,"up"
"RBMXL1",15,0,0.000184547092721643,0.00974230055609577,1.05737500953257e-17,"down"
"CDK4",14,1,0.000187266511532225,0.00976883124969517,8.51062174745982e-05,"up"
"PRDX5",15,0,0.000188034332028963,0.00976883124969517,0.0543635574301116,"up"
"BUD31",14,1,0.000191236549388241,0.00985696419130256,3.37253175250902e-21,"up"
"CENPW",14,1,0.000193202369378698,0.00988048992150748,2.0497293938159e-28,"up"
"KCNB2",13,2,0.000201945954086624,0.0102153366654148,0.126599008487287,"up"
"PTGDR",15,0,0.000202871030629992,0.0102153366654148,1.53635134294858e-42,"up"
"FERMT3",15,0,0.000205172524676112,0.0102523614238918,1.98041207615691e-70,"up"
"SLC35B2",15,0,0.000209610424828588,0.0103947715221813,0.0642315016091351,"up"
"CDC73",13,2,0.000216137604293731,0.0105256314371949,1.965688260557e-10,"down"
"KDM1A",15,0,0.000216230341205104,0.0105256314371949,3.64402141377272e-17,"down"
"ECHDC3",15,0,0.000217073058970563,0.0105256314371949,1.04120673694995e-21,"down"
"CACNA1E",13,2,0.000230321161616032,0.0110858994407246,0.206038023582213,"up"
"CCNF",14,1,0.000233509442935875,0.0111573198062645,4.16890904585326e-30,"up"
"RALY",14,1,0.000241480543190065,0.0114545770704505,1.52012179347039e-52,"up"
"NAE1",15,0,0.000259225236551308,0.0121968619220096,8.03870964530865e-07,"up"
"PDK3",15,0,0.000261848050011282,0.0121968619220096,6.19494492467567e-11,"down"
"DHX15",15,0,0.000263144022235817,0.0121968619220096,2.64035322975151e-11,"down"
"ERCC2",15,0,0.000264582094855692,0.0121968619220096,0.894915692034384,"down"
"NBEA",12,3,0.000267102597718116,0.0122180819725935,1.3789829069187e-09,"down"
"WDR25",14,1,0.000270082394915439,0.0122180819725935,1.38472001918465e-14,"down"
"GAS6",15,0,0.000270641901317759,0.0122180819725935,5.55440799106359e-12,"down"
"DHX57",15,0,0.000282873827569308,0.0126828224333472,0.183226047430031,"up"
