"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"YWHAZ",13,2,0.000335602323934605,0.0133585858502938,0.00240399175444666,"up"
"CD3EAP",15,0,0.000336719625007406,0.0133585858502938,2.97538416843833e-45,"up"
"CSNK2A1",14,1,0.000340682481169732,0.0133726929373159,0.00066025045241133,"up"
"ARNTL",15,0,0.000341160971666936,0.0133726929373159,7.45254715666052e-05,"up"
"ECI2",15,0,0.000344938097180398,0.0134174976341968,3.08061015601234e-26,"down"
"CAPNS1",15,0,0.000347149090314156,0.0134174976341968,3.47943869011762e-06,"up"
"GNB2",14,1,0.000348453192455463,0.0134174976341968,6.46712221015695e-15,"up"
"CYP21A2",13,2,0.000353912455321395,0.013469249607755,5.80758715705536e-51,"up"
"CYP21A1P",13,2,0.000353912455321395,0.013469249607755,3.15206139764058e-52,"up"
"BTD",15,0,0.000357102547730473,0.0135120998696166,9.27265882693879e-30,"down"
"EPB41L4B",13,2,0.000366105687749719,0.0137651311861117,3.71770266164279e-40,"down"
"RUNX1T1",13,2,0.000369406448145231,0.0137651311861117,1.31505387369618e-05,"down"
"EGR3",15,0,0.000370137649980543,0.0137651311861117,0.000114606318206492,"down"
"ARHGEF4",15,0,0.000372201072401737,0.0137651311861117,0.0655391165307615,"down"
"SPR",15,0,0.000374515698946197,0.0137729200297854,0.204759157037387,"down"
"PTPN21",14,1,0.000391085098710886,0.0143019165148685,1.326957015545e-39,"down"
"RABEPK",15,0,0.000402609271607875,0.0146415571774731,2.58145799971361e-17,"up"
"C2",13,2,0.000409418663432356,0.0148069313305426,9.53628713984759e-31,"up"
"NAA40",15,0,0.000423253858230283,0.0151483480850899,0.150749095993675,"down"
"OR2AT4",15,0,0.000423487274606088,0.0151483480850899,1.37811370175607e-05,"up"
"AIP",15,0,0.000437037793813817,0.0155480945560068,1.6246035187794e-06,"up"
"TMEM68",13,2,0.000439731291321053,0.0155593569350682,1.07461110862821e-12,"down"
"SLAMF1",12,3,0.000445276365596955,0.0155982947092339,2.54778433306852e-18,"up"
"NAA11",15,0,0.000445597481000112,0.0155982947092339,0.0372248419437887,"up"
"SIK2",11,4,0.000475419931572406,0.0164771123547114,2.75170370431021e-14,"down"
"PITX2",15,0,0.000475736974494418,0.0164771123547114,4.01869164400999e-06,"up"
"TFAP2D",14,1,0.000479623695407756,0.0165107047388467,0.127438829807095,"up"
"IKBKB",15,0,0.000481751390944044,0.0165107047388467,7.90260919404244e-14,"up"
"MSH6",13,2,0.000487679721887782,0.0166268305181116,0.608337408159807,"down"
"USP7",14,1,0.000496773541692177,0.0168491171187409,1.36332264800555e-11,"down"
"TBC1D8",15,0,0.000502562813863252,0.0169576091729322,0.91765206987169,"up"
"PCNXL4",15,0,0.000509395341241813,0.0170142850800493,NA,NA
"ARG2",15,0,0.000511395131231919,0.0170142850800493,3.9333980770928e-15,"down"
"ULK4",14,1,0.0005120400490024,0.0170142850800493,4.03156210120645e-05,"down"
"KCNS2",12,3,0.000525244354238806,0.0173648966810466,0.00011850261679492,"down"
"DPYD",12,3,0.000532240153129617,0.0175077590069672,0.000730367473290866,"down"
"CANT1",13,2,0.000538084684393685,0.0176115117202053,0.317349280381625,"up"
"KCTD8",15,0,0.000549175224522112,0.0178850797001082,3.71083545722917e-36,"down"
"FGFR2",14,1,0.000556499499144577,0.0178983091633536,3.57922475766437e-26,"down"
"CREBL2",15,0,0.00055675547422128,0.0178983091633536,6.92420079024156e-11,"down"
"TAGAP",15,0,0.000557784153578389,0.0178983091633536,9.02060082705235e-47,"up"
"SETD4",15,0,0.000565031339486111,0.0180424153574443,2.30679969540786e-18,"up"
"RPTOR",14,1,0.000574815218757808,0.0182373478665421,7.53980220759045e-19,"up"
"CYP26C1",15,0,0.000578925590600944,0.0182373478665421,0.014415940016635,"up"
"MLLT11",13,2,0.000581230021979137,0.0182373478665421,0.154325451766101,"up"
"INPP5B",15,0,0.00058500130270884,0.0182373478665421,0.0156017178972765,"up"
"CACNB1",14,1,0.000585066155205291,0.0182373478665421,3.55136076741527e-17,"up"
