"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"COL28A1",13,2,0.357803273109035,0.976230385149293,8.03140985778163e-08,"down"
"LGR5",14,1,0.358390395505409,0.976230385149293,0.0514481226212678,"down"
"STRADA",14,1,0.358623554419639,0.976230385149293,2.38586712746786e-06,"up"
"SLAMF7",12,3,0.358882312147614,0.976230385149293,3.5798139173318e-45,"up"
"WIPI2",14,1,0.360027148830374,0.976230385149293,1.96028680438812e-13,"up"
"G3BP1",13,2,0.360475473676928,0.976230385149293,0.000172130642790259,"down"
"FBXW10",14,1,0.361090883928441,0.976230385149293,0.120071143489635,"up"
"CD300LF",14,1,0.36194725798187,0.976230385149293,1.24986734845886e-113,"up"
"CNOT8",13,2,0.362182953193506,0.976230385149293,0.00128253152999893,"up"
"KANK1",14,1,0.36278034499649,0.976230385149293,2.21267857957977e-14,"down"
"OPRK1",13,2,0.363055642704762,0.976230385149293,0.0258503681895222,"up"
"CRCT1",13,2,0.363684771178825,0.976230385149293,0.789111826142511,"up"
"RPS6KB1",14,1,0.365235920421396,0.976230385149293,4.87676426428757e-20,"up"
"CDK18",12,3,0.365679962109084,0.976230385149293,1.03256847684713e-92,"up"
"FABP5",13,2,0.365781943863193,0.976230385149293,8.29756529232136e-51,"up"
"ARNT",13,2,0.366314053788572,0.976230385149293,1.38293960676046e-11,"down"
"CHRM2",12,3,0.366412049783149,0.976230385149293,0.455117132040933,"down"
"AVPR1B",13,2,0.366826126608955,0.976230385149293,1.38101462963072e-65,"up"
"MFSD3",14,1,0.36740358758263,0.976230385149293,3.33243607700128e-12,"down"
"STC2",12,3,0.367893859480974,0.976230385149293,1.85876980435078e-74,"up"
"PI4KAP2",14,1,0.368083954824106,0.976230385149293,3.96431074611807e-14,"up"
"PI4KAP1",14,1,0.368083954824106,0.976230385149293,4.05214122723594e-18,"up"
"ANXA6",13,2,0.368426933430085,0.976230385149293,0.390477237349666,"up"
"TMED10P1",14,1,0.368450758904995,0.976230385149293,NA,NA
"APOA2",12,3,0.368477108247129,0.976230385149293,0.21948251394923,"up"
"NRF1",12,3,0.373092243853595,0.976230385149293,1.50806351147671e-08,"up"
"PTP4A3",14,1,0.373114731668363,0.976230385149293,3.50634662686004e-59,"up"
"UHRF2",14,1,0.373199150130853,0.976230385149293,3.50994954895594e-11,"up"
"KRT18",13,2,0.373370634077023,0.976230385149293,2.31984636744518e-40,"up"
"KIF5A",14,1,0.374344718201225,0.976230385149293,1.07671847188546e-25,"down"
"NUDT1",13,2,0.374497151396499,0.976230385149293,2.45476457473892e-100,"up"
"ANKRD46",13,2,0.374570476784011,0.976230385149293,2.98323343464181e-41,"down"
"CHCHD7",13,2,0.374855184444749,0.976230385149293,1.29054982475398e-19,"down"
"TMEM240",14,1,0.375378548674787,0.976230385149293,0.154014319670468,"up"
"NRG2",13,2,0.375561479730285,0.976230385149293,0.000351602364344757,"up"
"BTG2",13,2,0.376386126880157,0.976230385149293,4.48230144836372e-15,"down"
"SLA",14,1,0.376886622484212,0.976230385149293,7.50720049114937e-55,"up"
"VWC2",13,2,0.377616703007478,0.976230385149293,0.318844430701288,"up"
"HIST3H3",13,2,0.377638632588668,0.976230385149293,1.72170670246569e-21,"up"
"IRAK3",14,1,0.377759422462183,0.976230385149293,1.22044729424789e-12,"up"
"SDK1",13,2,0.37884899568978,0.976230385149293,5.95779888995168e-16,"up"
"CRKL",14,1,0.379624629481941,0.976230385149293,0.409836820868541,"down"
"ATP8B2",13,2,0.380409282685453,0.976230385149293,0.263443842666375,"up"
"MUC20",10,5,0.380578844050147,0.976230385149293,0.000109023511938391,"down"
"SOX18",14,1,0.380658968188723,0.976230385149293,0.0185483544996157,"up"
"PAPPA2",12,3,0.38144217367709,0.976230385149293,9.93383434233876e-06,"down"
