"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"ARL13B","ARL13B",7,0.0549771438686936,376,"0.303900929033799",1
"NTRK1","NTRK1",17,0.0553675398514863,366,"0.493381346120971",1
"STAT5B","STAT5B",4,0.0554594599532211,379,"0.186660277206048",1
"PAQR9","PAQR9",16,0.0554952603188156,367,"0.467903731552322",1
"ART3","ART3",2,0.0555468508773701,381,"0.365021264379657",1
"FIGNL2","FIGNL2",5,0.0555607794974796,378,"0.897872746258696",1
"RBM11","RBM11",11,0.0556429984173856,372,"0.72253789556824",1
"TNFRSF1A","TNFRSF1A",12,0.0559153037814512,371,"0.955648481763913",1
"SLC22A3","SLC22A3",4,0.0560768549713917,379,"0.528944360289546",1
"FUK","FUK",9,0.0563309814157944,374,"0.701463673308207",1
"NFE2L1","NFE2L1",14,0.0566242271868258,369,"0.935635382707913",1
"MCL1","MCL1",34,0.0567327477268333,349,"0.825908895683851",1
"TTC3","TTC3",6,0.0567346572996361,377,"0.875336558079989",1
"TAS1R2","TAS1R2",2,0.0572062504051188,381,"0.148969473368564",1
"C5AR1","C5AR1",1,0.0583621177659321,382,"0.958991241306284",1
"VAT1L","VAT1L",11,0.0584302225821368,372,"0.980068532641235",1
"LRFN2","LRFN2",7,0.059148750327041,376,"0.251553856761027",1
"SLN","SLN",4,0.0593419320266608,379,"0.364760396091469",1
"ATG5","ATG5",6,0.0596302360660011,377,"0.291295676427521",1
"CLDN10","CLDN10",19,0.0596554566364835,364,"0.267544178168527",1
"CCR8","CCR8",1,0.0596956602167276,382,"0.785684303334439",1
"EPHB1","EPHB1",11,0.0601768764932989,372,"0.15690503470705",1
"KIAA2026","KIAA2026",13,0.0602501791089096,370,"0.908329178696822",1
"PIM1","PIM1",5,0.0603036191443412,378,"0.190049049449535",1
"ADRBK1","ADRBK1",28,0.0605398484129895,355,"0.800093835540365",1
"AVPR1B","AVPR1B",12,0.06055524371412,371,"0.619490203534824",1
"FKBP4","FKBP4",22,0.0606149575030688,361,"0.776366963343257",1
"SETD6","SETD6",6,0.0607991788499282,377,"0.717878318867202",1
"MYO3B","MYO3B",6,0.0608407425396655,377,"0.732359738597403",1
"SSH3","SSH3",28,0.0608670397572665,355,"0.3425801131325",1
"SOST","SOST",8,0.060882432914793,375,"0.757393822995517",1
"EML6","EML6",5,0.0609299630690866,378,"0.870963801619176",1
"RBBP5","RBBP5",12,0.0610744421115065,371,"0.978918511403056",1
"RASGRP3","RASGRP3",5,0.0611295432617206,378,"0.317714763796349",1
"FUT11","FUT11",3,0.061145436381189,380,"0.620992979811847",1
"GIT2","GIT2",3,0.0615887121643322,380,"0.894225308560131",1
"CLTA","CLTA",7,0.0616750562043349,376,"0.537916600325726",1
"PHKB","PHKB",8,0.0620325374515764,375,"0.111150411119657",1
"OSBPL2","OSBPL2",43,0.0620565519081888,340,"0.888616077325694",1
"FRYL","FRYL",5,0.0623993886376398,378,"0.272130596962136",1
"PLAGL2","PLAGL2",23,0.0624331206941669,360,"0.664056958518534",1
