"","#wt","#mut","pvalue","p_adj"
"CCDC6",9,0,0.115172864879898,0.604495910696818
"CACNB1",9,0,0.115357500481933,0.604622790959024
"DHRS9",9,0,0.115558627077253,0.604622790959024
"NDST2",9,0,0.115594852958486,0.604622790959024
"SHE",9,0,0.115640873911554,0.604622790959024
"CALML5",7,2,0.115658935718976,0.604622790959024
"CPSF7",9,0,0.116069710701849,0.605927566912022
"IKZF3",9,0,0.116093685089026,0.605927566912022
"DDX59",9,0,0.116467818635388,0.607395914716027
"ATG4A",9,0,0.116660257677747,0.607915116640807
"DET1",9,0,0.116838622632636,0.608288863794375
"SECTM1",8,1,0.116959707150059,0.608288863794375
"TYRO3",8,1,0.117225699887308,0.608288863794375
"C15orf55",8,1,0.117341878021279,0.608288863794375
"APOD",6,3,0.117558880926454,0.608288863794375
"RASGRP2",9,0,0.117596757254745,0.608288863794375
"TBC1D3",8,1,0.117759366519191,0.608288863794375
"CACNG8",9,0,0.117798342689135,0.608288863794375
"RAB36",8,1,0.117824363940454,0.608288863794375
"POLI",9,0,0.117947001228508,0.608288863794375
"KCNH3",9,0,0.118051596241366,0.608288863794375
"CIC",9,0,0.118073015617181,0.608288863794375
"MYCL1",9,0,0.118172826073406,0.608288863794375
"UNC119B",9,0,0.118287809492379,0.608288863794375
"CLK1",9,0,0.118609298038748,0.608288863794375
"GRIK1",9,0,0.118647949965801,0.608288863794375
"ABL1",8,1,0.118789195924485,0.608288863794375
"MXD3",8,1,0.118800233503021,0.608288863794375
"NR1I3",9,0,0.118894336519595,0.608288863794375
"S100A11",8,1,0.118930648617355,0.608288863794375
"SMARCB1",8,1,0.119088581177783,0.608288863794375
"DCAF12L2",8,1,0.119100428629255,0.608288863794375
"NPBWR2",7,2,0.119130787559844,0.608288863794375
"STX18",9,0,0.119176935358441,0.608288863794375
"METTL14",9,0,0.11919761316132,0.608288863794375
"MYEF2",8,1,0.11926734079313,0.608288863794375
"UBE3C",8,1,0.119320881332955,0.608288863794375
"MB",9,0,0.119437410905493,0.608288863794375
"GPR116",9,0,0.119556829283081,0.608288863794375
"CNR2",8,1,0.119588868769458,0.608288863794375
"IKBKB",9,0,0.119613104309146,0.608288863794375
"RXRB",9,0,0.119828011818319,0.608908647011567
"GNPNAT1",8,1,0.120149749577981,0.610069907670974
"CNKSR1",8,1,0.120664729344925,0.611956967139895
"PREX1",8,1,0.120708394893446,0.611956967139895
"SYK",8,1,0.12081306219471,0.612013538749518
"PIDD",8,1,0.12101500200813,0.612191324885739
"MCHR1",9,0,0.121035229091237,0.612191324885739
"SMURF2",9,0,0.121130428898354,0.612199735243032
"JAK2",7,2,0.121433383662372,0.612479174305172
"OR5AU1",9,0,0.121561933508362,0.612479174305172
"PDZK1IP1",9,0,0.121661314938264,0.612479174305172
"GKN1",9,0,0.121665705959584,0.612479174305172
"GTF2IRD2",7,2,0.12176565681902,0.612479174305172
"KCNE1",9,0,0.121781171136414,0.612479174305172
